x,y,u
0.44897959183673464,0.02040816326530612,0.006875038596810244
0.4693877551020408,0.02040816326530612,0.006931254991965287
0.4897959183673469,0.02040816326530612,0.006959413022078297
0.5102040816326531,0.02040816326530612,0.006959413022078296
0.5306122448979591,0.02040816326530612,0.006931254991965287
0.5510204081632653,0.02040816326530612,0.006875038596810244
0.5714285714285714,0.02040816326530612,0.006790963331510301
0.5918367346938775,0.02040816326530612,0.006679328829397804
0.6122448979591836,0.02040816326530612,0.00654053527673176
0.6326530612244897,0.02040816326530612,0.006375083872923608
0.6530612244897959,0.02040816326530612,0.006183577265429022
0.673469387755102,0.02040816326530612,0.00596671986746015
0.6938775510204082,0.02040816326530612,0.005725317963861175
0.7142857142857142,0.02040816326530612,0.005460279493721345
0.7346938775510203,0.02040816326530612,0.0051726134050063795
0.7551020408163265,0.02040816326530612,0.004863428465980256
0.7755102040816326,0.02040816326530612,0.004533931434997704
0.7959183673469387,0.02040816326530612,0.004185424487503288
0.8163265306122448,0.02040816326530612,0.003819301825417159
0.836734693877551,0.02040816326530612,0.0034370453994611214
0.8571428571428571,0.02040816326530612,0.0030402197088826434
0.8775510204081632,0.02040816326530612,0.002630465655446214
0.8979591836734693,0.02040816326530612,0.002209493466582548
0.9183673469387754,0.02040816326530612,0.0017790747195140166
0.9387755102040816,0.02040816326530612,0.0013410335356803457
0.9591836734693877,0.02040816326530612,0.0008972370326323869
0.9795918367346939,0.02040816326530612,0.0004495851523819781
1.0,0.02040816326530612,0.0
0.0,0.04081632653061224,0.0
0.02040816326530612,0.04081632653061224,0.000901156043318614
0.04081632653061224,0.04081632653061224,0.001798434159920014
0.061224489795918366,0.04081632653061224,0.0026879789283495176
0.08163265306122448,0.04081632653061224,0.003565979591236129
0.1020408163265306,0.04081632653061224,0.004428691530157329
0.12244897959183673,0.04081632653061224,0.005272456749061389
0.14285714285714285,0.04081632653061224,0.006093723083445328
0.16326530612244897,0.04081632653061224,0.006889061907669091
0.18367346938775508,0.04081632653061224,0.007655184147513749
0.2040816326530612,0.04081632653061224,0.008388954476819291
0.22448979591836732,0.04081632653061224,0.009087403613981656
0.24489795918367346,0.04081632653061224,0.009747738711923231
0.26530612244897955,0.04081632653061224,0.010367351866309936
0.2857142857142857,0.04081632653061224,0.010943826840528614
0.3061224489795918,0.04081632653061224,0.011474944124894713
0.32653061224489793,0.04081632653061224,0.011958684508913717
0.3469387755102041,0.04081632653061224,0.012393231348471218
0.36734693877551017,0.04081632653061224,0.01277697175334504
0.3877551020408163,0.04081632653061224,0.013108496906922333
0.4081632653061224,0.04081632653061224,0.013386601753256323
0.42857142857142855,0.04081632653061224,0.013610284258553512
0.44897959183673464,0.04081632653061224,0.013778744457358456
0.4693877551020408,0.04081632653061224,0.013891383455076968
0.4897959183673469,0.04081632653061224,0.01394780254374199
0.5102040816326531,0.04081632653061224,0.013947802543741991
0.5306122448979591,0.04081632653061224,0.013891383455076966
0.5510204081632653,0.04081632653061224,0.01377874445735846
0.5714285714285714,0.04081632653061224,0.013610284258553514
0.5918367346938775,0.04081632653061224,0.013386601753256323
0.6122448979591836,0.04081632653061224,0.01310849690692233
0.6326530612244897,0.04081632653061224,0.01277697175334504
0.6530612244897959,0.04081632653061224,0.012393231348471215
0.673469387755102,0.04081632653061224,0.01195868450891372
0.6938775510204082,0.04081632653061224,0.01147494412489471
0.7142857142857142,0.04081632653061224,0.010943826840528616
0.7346938775510203,0.04081632653061224,0.010367351866309932
0.7551020408163265,0.04081632653061224,0.009747738711923233
0.7755102040816326,0.04081632653061224,0.009087403613981655
0.7959183673469387,0.04081632653061224,0.008388954476819295
0.8163265306122448,0.04081632653061224,0.007655184147513747
0.836734693877551,0.04081632653061224,0.006889061907669092
0.8571428571428571,0.04081632653061224,0.006093723083445326
0.8775510204081632,0.04081632653061224,0.005272456749061389
0.8979591836734693,0.04081632653061224,0.004428691530157327
0.9183673469387754,0.04081632653061224,0.00356597959123613
0.9387755102040816,0.04081632653061224,0.0026879789283495168
0.9591836734693877,0.04081632653061224,0.0017984341599200147
0.9795918367346939,0.04081632653061224,0.0009011560433186136
1.0,0.04081632653061224,0.0
0.0,0.061224489795918366,0.0
0.02040816326530612,0.061224489795918366,0.0013567095790334247
0.04081632653061224,0.061224489795918366,0.0027075736407885208
0.061224489795918366,0.061224489795918366,0.0040467808612718245
0.08163265306122448,0.061224489795918366,0.005368587765888439
0.1020408163265306,0.061224489795918366,0.0066673513349248675
0.12244897959183673,0.061224489795918366,0.007937560072361207
0.14285714285714285,0.061224489795918366,0.009173863119152446
0.16326530612244897,0.061224489795918366,0.01037109704053682
0.18367346938775508,0.061224489795918366,0.011524310016672371
0.2040816326530612,0.061224489795918366,0.012628783224229273
0.22448979591836732,0.061224489795918366,0.013680049313565347
0.24489795918367346,0.061224489795918366,0.0146739079414734
0.26530612244897955,0.061224489795918366,0.01560643843732314
0.2857142857142857,0.061224489795918366,0.016474009721214933
0.3061224489795918,0.061224489795918366,0.017273287696931313
0.32653061224489793,0.061224489795918366,0.01800124036070374
0.3469387755102041,0.061224489795918366,0.01865514094678298
0.36734693877551017,0.061224489795918366,0.019232569423185894
0.3877551020408163,0.061224489795918366,0.019731412700976954
0.4081632653061224,0.061224489795918366,0.02014986388827661
0.42857142857142855,0.061224489795918366,0.020486420938836077
0.44897959183673464,0.061224489795918366,0.020739884993177228
0.4693877551020408,0.061224489795918366,0.0209093586997472
0.4897959183673469,0.061224489795918366,0.020994244739124767
0.5102040816326531,0.061224489795918366,0.02099424473912476
0.5306122448979591,0.061224489795918366,0.0209093586997472
0.5510204081632653,0.061224489795918366,0.020739884993177228
0.5714285714285714,0.061224489795918366,0.02048642093883608
0.5918367346938775,0.061224489795918366,0.020149863888276606
0.6122448979591836,0.061224489795918366,0.019731412700976954
0.6326530612244897,0.061224489795918366,0.019232569423185887
0.6530612244897959,0.061224489795918366,0.01865514094678298
0.673469387755102,0.061224489795918366,0.018001240360703732
0.6938775510204082,0.061224489795918366,0.017273287696931313
0.7142857142857142,0.061224489795918366,0.01647400972121493
0.7346938775510203,0.061224489795918366,0.015606438437323143
0.7551020408163265,0.061224489795918366,0.0146739079414734
0.7755102040816326,0.061224489795918366,0.013680049313565349
0.7959183673469387,0.061224489795918366,0.012628783224229272
0.8163265306122448,0.061224489795918366,0.011524310016672375
0.836734693877551,0.061224489795918366,0.01037109704053682
0.8571428571428571,0.061224489795918366,0.009173863119152446
0.8775510204081632,0.061224489795918366,0.007937560072361205
0.8979591836734693,0.061224489795918366,0.006667351334924868
0.9183673469387754,0.061224489795918366,0.005368587765888437
0.9387755102040816,0.061224489795918366,0.004046780861271826
0.9591836734693877,0.061224489795918366,0.00270757364078852
0.9795918367346939,0.061224489795918366,0.0013567095790334252
1.0,0.061224489795918366,0.0
0.0,0.08163265306122448,0.0
0.02040816326530612,0.08163265306122448,0.0018182651722163236
0.04081632653061224,0.08163265306122448,0.0036286824006549943
0.061224489795918366,0.08163265306122448,0.005423450160251941
0.08163265306122448,0.08163265306122448,0.007194859021339705
0.1020408163265306,0.08163265306122448,0.008935335862555547
0.12244897959183673,0.08163265306122448,0.010637485962789597
0.14285714285714285,0.08163265306122448,0.012294132371042907
0.16326530612244897,0.08163265306122448,0.013898352071274569
0.18367346938775508,0.08163265306122448,0.015443508538083755
0.2040816326530612,0.08163265306122448,0.016923280431800365
0.22448979591836732,0.08163265306122448,0.018331686265288846
0.24489795918367346,0.08163265306122448,0.019663105039091244
0.26530612244897955,0.08163265306122448,0.02091229291230144
0.2857142857142857,0.08163265306122448,0.022074396130478714
0.3061224489795918,0.08163265306122448,0.02314496047559945
0.32653061224489793,0.08163265306122448,0.024119937629158802
0.3469387755102041,0.08163265306122448,0.024995688848298288
0.36734693877551017,0.08163265306122448,0.02576898644224054
0.3877551020408163,0.08163265306122448,0.02643701350909971
0.4081632653061224,0.08163265306122448,0.026997362437534964
0.42857142857142855,0.08163265306122448,0.027448032619259134
0.44897959183673464,0.08163265306122448,0.027787427820997555
0.4693877551020408,0.08163265306122448,0.02801435358346416
0.4897959183673469,0.08163265306122448,0.028128014980772085
0.5102040816326531,0.08163265306122448,0.028128014980772095
0.5306122448979591,0.08163265306122448,0.028014353583464158
0.5510204081632653,0.08163265306122448,0.027787427820997558
0.5714285714285714,0.08163265306122448,0.02744803261925913
0.5918367346938775,0.08163265306122448,0.026997362437534964
0.6122448979591836,0.08163265306122448,0.026437013509099702
0.6326530612244897,0.08163265306122448,0.025768986442240543
0.6530612244897959,0.08163265306122448,0.02499568884829828
0.673469387755102,0.08163265306122448,0.02411993762915881
0.6938775510204082,0.08163265306122448,0.023144960475599444
0.7142857142857142,0.08163265306122448,0.022074396130478714
0.7346938775510203,0.08163265306122448,0.020912292912301438
0.7551020408163265,0.08163265306122448,0.019663105039091248
0.7755102040816326,0.08163265306122448,0.018331686265288846
0.7959183673469387,0.08163265306122448,0.01692328043180037
0.8163265306122448,0.08163265306122448,0.015443508538083753
0.836734693877551,0.08163265306122448,0.01389835207127457
0.8571428571428571,0.08163265306122448,0.012294132371042907
0.8775510204081632,0.08163265306122448,0.0106374859627896
0.8979591836734693,0.08163265306122448,0.008935335862555543
0.9183673469387754,0.08163265306122448,0.007194859021339707
0.9387755102040816,0.08163265306122448,0.005423450160251939
0.9591836734693877,0.08163265306122448,0.0036286824006549956
0.9795918367346939,0.08163265306122448,0.001818265172216323
1.0,0.08163265306122448,0.0
0.0,0.1020408163265306,0.0
0.02040816326530612,0.1020408163265306,0.0022878764306268574
0.04081632653061224,0.1020408163265306,0.004565855217889849
0.061224489795918366,0.1020408163265306,0.006824098111300849
0.08163265306122448,0.1020408163265306,0.009052884666203619
0.1020408163265306,0.1020408163265306,0.01124266874047198
0.12244897959183673,0.1020408163265306,0.013384132192506224
0.14285714285714285,0.1020408163265306,0.015468235021160655
0.16326530612244897,0.1020408163265306,0.017486261283247543
0.18367346938775508,0.1020408163265306,0.019429860305820373
0.2040816326530612,0.1020408163265306,0.021291082824664454
0.22448979591836732,0.1020408163265306,0.023062411891321973
0.24489795918367346,0.1020408163265306,0.024736788499312223
0.26530612244897955,0.1020408163265306,0.026307632089796897
0.2857142857142857,0.1020408163265306,0.027768856177209245
0.3061224489795918,0.1020408163265306,0.029114879517383747
0.32653061224489793,0.1020408163265306,0.0303406332781569
0.3469387755102041,0.1020408163265306,0.031441564808682335
0.36734693877551017,0.1020408163265306,0.032413638592794086
0.3877551020408163,0.1020408163265306,0.03325333505324992
0.4081632653061224,0.1020408163265306,0.03395764781754743
0.42857142857142855,0.1020408163265306,0.034524080081784994
0.44897959183673464,0.1020408163265306,0.034950640617148
0.4693877551020408,0.1020408163265306,0.035235839938653535
0.4897959183673469,0.1020408163265306,0.0353786870412266
0.5102040816326531,0.1020408163265306,0.03537868704122659
0.5306122448979591,0.1020408163265306,0.03523583993865354
0.5510204081632653,0.1020408163265306,0.03495064061714799
0.5714285714285714,0.1020408163265306,0.034524080081785
0.5918367346938775,0.1020408163265306,0.033957647817547426
0.6122448979591836,0.1020408163265306,0.03325333505324992
0.6326530612244897,0.1020408163265306,0.03241363859279408
0.6530612244897959,0.1020408163265306,0.031441564808682335
0.673469387755102,0.1020408163265306,0.030340633278156892
0.6938775510204082,0.1020408163265306,0.02911487951738375
0.7142857142857142,0.1020408163265306,0.027768856177209242
0.7346938775510203,0.1020408163265306,0.026307632089796897
0.7551020408163265,0.1020408163265306,0.02473678849931222
0.7755102040816326,0.1020408163265306,0.023062411891321976
0.7959183673469387,0.1020408163265306,0.021291082824664447
0.8163265306122448,0.1020408163265306,0.019429860305820376
0.836734693877551,0.1020408163265306,0.01748626128324754
0.8571428571428571,0.1020408163265306,0.015468235021160657
0.8775510204081632,0.1020408163265306,0.013384132192506224
0.8979591836734693,0.1020408163265306,0.01124266874047198
0.9183673469387754,0.1020408163265306,0.009052884666203617
0.9387755102040816,0.1020408163265306,0.006824098111300851
0.9591836734693877,0.1020408163265306,0.004565855217889848
0.9795918367346939,0.1020408163265306,0.002287876430626858
1.0,0.1020408163265306,0.0
0.0,0.12244897959183673,0.0
0.02040816326530612,0.12244897959183673,0.0027676433830670782
0.04081632653061224,0.12244897959183673,0.005523278970918267
0.061224489795918366,0.12244897959183673,0.008254972315682904
0.08163265306122448,0.12244897959183673,0.01095093441858632
0.1020408163265306,0.12244897959183673,0.013599591377662328
0.12244897959183673,0.12244897959183673,0.01618965048229762
0.14285714285714285,0.12244897959183673,0.01871016175796282
0.16326530612244897,0.12244897959183673,0.02115057416342464
0.18367346938775508,0.12244897959183673,0.023500785786322573
0.2040816326530612,0.12244897959183673,0.025751187637413835
0.22448979591836732,0.12244897959183673,0.027892700795955128
0.24489795918367346,0.12244897959183673,0.029916806928471276
0.26530612244897955,0.12244897959183673,0.0318155723316968
0.2857142857142857,0.12244897959183673,0.033581665898283
0.3061224489795918,0.12244897959183673,0.035208371484241635
0.32653061224489793,0.12244897959183673,0.03668959535479153
0.3469387755102041,0.12244897959183673,0.03801986940473771
0.36734693877551017,0.12244897959183673,0.03919435098096492
0.3877551020408163,0.12244897959183673,0.04020882009257722
0.4081632653061224,0.12244897959183673,0.04105967485473741
0.42857142857142855,0.12244897959183673,0.04174392591783209
0.44897959183673464,0.12244897959183673,0.042259190627284254
0.4693877551020408,0.12244897959183673,0.04260368752769504
0.4897959183673469,0.12244897959183673,0.04277623176155096
0.5102040816326531,0.12244897959183673,0.04277623176155097
0.5306122448979591,0.12244897959183673,0.04260368752769503
0.5510204081632653,0.12244897959183673,0.042259190627284254
0.5714285714285714,0.12244897959183673,0.04174392591783209
0.5918367346938775,0.12244897959183673,0.04105967485473741
0.6122448979591836,0.12244897959183673,0.040208820092577216
0.6326530612244897,0.12244897959183673,0.03919435098096492
0.6530612244897959,0.12244897959183673,0.038019869404737686
0.673469387755102,0.12244897959183673,0.03668959535479153
0.6938775510204082,0.12244897959183673,0.03520837148424162
0.7142857142857142,0.12244897959183673,0.033581665898283
0.7346938775510203,0.12244897959183673,0.031815572331696795
0.7551020408163265,0.12244897959183673,0.029916806928471276
0.7755102040816326,0.12244897959183673,0.02789270079595512
0.7959183673469387,0.12244897959183673,0.02575118763741384
0.8163265306122448,0.12244897959183673,0.023500785786322573
0.836734693877551,0.12244897959183673,0.021150574163424647
0.8571428571428571,0.12244897959183673,0.018710161757962817
0.8775510204081632,0.12244897959183673,0.01618965048229762
0.8979591836734693,0.12244897959183673,0.013599591377662328
0.9183673469387754,0.12244897959183673,0.010950934418586323
0.9387755102040816,0.12244897959183673,0.008254972315682904
0.9591836734693877,0.12244897959183673,0.005523278970918268
0.9795918367346939,0.12244897959183673,0.002767643383067078
1.0,0.12244897959183673,0.0
0.0,0.14285714285714285,0.0
0.02040816326530612,0.14285714285714285,0.003259725454059491
0.04081632653061224,0.14285714285714285,0.006505258349662789
0.061224489795918366,0.14285714285714285,0.009722494685679803
0.08163265306122448,0.14285714285714285,0.012897506008358645
0.1020408163265306,0.14285714285714285,0.016016623337558808
0.12244897959183673,0.14285714285714285,0.01906651662753529
0.14285714285714285,0.14285714285714285,0.022034268559410132
0.16326530612244897,0.14285714285714285,0.024907441629250196
0.18367346938775508,0.14285714285714285,0.027674137786005092
0.2040816326530612,0.14285714285714285,0.030323050073122103
0.22448979591836732,0.14285714285714285,0.032843506059895014
0.24489795918367346,0.14285714285714285,0.0352255030370056
0.26530612244897955,0.14285714285714285,0.03745973527414634
0.2857142857142857,0.14285714285714285,0.03953761377723062
0.3061224489795918,0.14285714285714285,0.04145127925584641
0.32653061224489793,0.14285714285714285,0.04319360907874235
0.3469387755102041,0.14285714285714285,0.044758219191532736
0.36734693877551017,0.14285714285714285,0.0461394619581493
0.3877551020408163,0.14285714285714285,0.047332420996470406
0.4081632653061224,0.14285714285714285,0.04833290399312081
0.42857142857142855,0.14285714285714285,0.04913743450590084
0.44897959183673464,0.14285714285714285,0.04974324362074559
0.4693877551020408,0.14285714285714285,0.05014826227855427
0.4897959183673469,0.14285714285714285,0.05035111491077593
0.5102040816326531,0.14285714285714285,0.050351114910775915
0.5306122448979591,0.14285714285714285,0.050148262278554276
0.5510204081632653,0.14285714285714285,0.049743243620745586
0.5714285714285714,0.14285714285714285,0.04913743450590084
0.5918367346938775,0.14285714285714285,0.048332903993120804
0.6122448979591836,0.14285714285714285,0.047332420996470406
0.6326530612244897,0.14285714285714285,0.04613946195814928
0.6530612244897959,0.14285714285714285,0.04475821919153275
0.673469387755102,0.14285714285714285,0.043193609078742326
0.6938775510204082,0.14285714285714285,0.04145127925584642
0.7142857142857142,0.14285714285714285,0.039537613777230605
0.7346938775510203,0.14285714285714285,0.03745973527414634
0.7551020408163265,0.14285714285714285,0.0352255030370056
0.7755102040816326,0.14285714285714285,0.03284350605989502
0.7959183673469387,0.14285714285714285,0.030323050073122096
0.8163265306122448,0.14285714285714285,0.027674137786005096
0.836734693877551,0.14285714285714285,0.024907441629250193
0.8571428571428571,0.14285714285714285,0.022034268559410132
0.8775510204081632,0.14285714285714285,0.019066516627535286
0.8979591836734693,0.14285714285714285,0.016016623337558808
0.9183673469387754,0.14285714285714285,0.012897506008358647
0.9387755102040816,0.14285714285714285,0.009722494685679803
0.9591836734693877,0.14285714285714285,0.006505258349662788
0.9795918367346939,0.14285714285714285,0.0032597254540594916
1.0,0.14285714285714285,0.0
0.0,0.16326530612244897,0.0
0.02040816326530612,0.16326530612244897,0.003766355418773356
0.04081632653061224,0.16326530612244897,0.007516243499746042
0.061224489795918366,0.16326530612244897,0.011233302240232279
0.08163265306122448,0.16326530612244897,0.014901378369843699
0.1020408163265306,0.16326530612244897,0.018504626935915924
0.12244897959183673,0.16326530612244897,0.022027605376265746
0.14285714285714285,0.16326530612244897,0.02545536055469646
0.16326530612244897,0.16326530612244897,0.028773507546625523
0.18367346938775508,0.16326530612244897,0.03196829920789847
0.2040816326530612,0.16326530612244897,0.03502668595301328
0.22448979591836732,0.16326530612244897,0.037936365427469934
0.24489795918367346,0.16326530612244897,0.04068582216718611
0.26530612244897955,0.16326530612244897,0.04326435755481136
0.2857142857142857,0.16326530612244897,0.04566211074715019
0.3061224489795918,0.16326530612244897,0.04787007138374096
0.32653061224489793,0.16326530612244897,0.04988008516590849
0.3469387755102041,0.16326530612244897,0.05168485343206863
0.36734693877551017,0.16326530612244897,0.053277928028995364
0.3877551020408163,0.16326530612244897,0.05465370271793628
0.4081632653061224,0.16326530612244897,0.05580740242122046
0.42857142857142855,0.16326530612244897,0.05673507147395106
0.44897959183673464,0.16326530612244897,0.05743356201569151
0.4693877551020408,0.16326530612244897,0.057900523460752515
0.4897959183673469,0.16326530612244897,0.058134393876795684
0.5102040816326531,0.16326530612244897,0.0581343938767957
0.5306122448979591,0.16326530612244897,0.0579005234607525
0.5510204081632653,0.16326530612244897,0.057433562015691525
0.5714285714285714,0.16326530612244897,0.05673507147395106
0.5918367346938775,0.16326530612244897,0.05580740242122047
0.6122448979591836,0.16326530612244897,0.054653702717936264
0.6326530612244897,0.16326530612244897,0.05327792802899537
0.6530612244897959,0.16326530612244897,0.051684853432068606
0.673469387755102,0.16326530612244897,0.04988008516590851
0.6938775510204082,0.16326530612244897,0.047870071383740956
0.7142857142857142,0.16326530612244897,0.045662110747150195
0.7346938775510203,0.16326530612244897,0.043264357554811346
0.7551020408163265,0.16326530612244897,0.040685822167186116
0.7755102040816326,0.16326530612244897,0.037936365427469934
0.7959183673469387,0.16326530612244897,0.03502668595301329
0.8163265306122448,0.16326530612244897,0.03196829920789846
0.836734693877551,0.16326530612244897,0.028773507546625537
0.8571428571428571,0.16326530612244897,0.025455360554696455
0.8775510204081632,0.16326530612244897,0.022027605376265753
0.8979591836734693,0.16326530612244897,0.01850462693591592
0.9183673469387754,0.16326530612244897,0.014901378369843697
0.9387755102040816,0.16326530612244897,0.011233302240232279
0.9591836734693877,0.16326530612244897,0.007516243499746042
0.9795918367346939,0.16326530612244897,0.003766355418773356
1.0,0.16326530612244897,0.0
0.0,0.18367346938775508,0.0
0.02040816326530612,0.18367346938775508,0.004289854613422777
0.04081632653061224,0.18367346938775508,0.008560860121574164
0.061224489795918366,0.18367346938775508,0.012794291482987387
0.08163265306122448,0.18367346938775508,0.01697166938644953
0.1020408163265306,0.18367346938775508,0.021074877233643576
0.12244897959183673,0.18367346938775508,0.025086271313213494
0.14285714285714285,0.18367346938775508,0.028988782351078914
0.16326530612244897,0.18367346938775508,0.03276600690437079
0.18367346938775508,0.18367346938775508,0.03640228751253764
0.2040816326530612,0.18367346938775508,0.03988278085434324
0.22448979591836732,0.18367346938775508,0.04319351365963292
0.24489795918367346,0.18367346938775508,0.046321426437803896
0.26530612244897955,0.18367346938775508,0.049254405557983216
0.2857142857142857,0.18367346938775508,0.051981304445595046
0.3061224489795918,0.18367346938775508,0.05449195504391482
0.32653061224489793,0.18367346938775508,0.056777170800054226
0.3469387755102041,0.18367346938775508,0.05882874269472135
0.36734693877551017,0.18367346938775508,0.06063942981988642
0.3877551020408163,0.18367346938775508,0.06220294613558676
0.4081632653061224,0.18367346938775508,0.06351394491125494
0.42857142857142855,0.18367346938775508,0.06456800236144283
0.44897959183673464,0.18367346938775508,0.06536160177805306
0.4693877551020408,0.18367346938775508,0.06589211936344108
0.4897959183673469,0.18367346938775508,0.0661578127120825
0.5102040816326531,0.18367346938775508,0.06615781271208249
0.5306122448979591,0.18367346938775508,0.0658921193634411
0.5510204081632653,0.18367346938775508,0.06536160177805304
0.5714285714285714,0.18367346938775508,0.06456800236144283
0.5918367346938775,0.18367346938775508,0.06351394491125492
0.6122448979591836,0.18367346938775508,0.06220294613558676
0.6326530612244897,0.18367346938775508,0.0606394298198864
0.6530612244897959,0.18367346938775508,0.05882874269472136
0.673469387755102,0.18367346938775508,0.05677717080005422
0.6938775510204082,0.18367346938775508,0.054491955043914825
0.7142857142857142,0.18367346938775508,0.05198130444559504
0.7346938775510203,0.18367346938775508,0.04925440555798322
0.7551020408163265,0.18367346938775508,0.046321426437803896
0.7755102040816326,0.18367346938775508,0.04319351365963293
0.7959183673469387,0.18367346938775508,0.039882780854343235
0.8163265306122448,0.18367346938775508,0.03640228751253765
0.836734693877551,0.18367346938775508,0.03276600690437079
0.8571428571428571,0.18367346938775508,0.028988782351078927
0.8775510204081632,0.18367346938775508,0.025086271313213487
0.8979591836734693,0.18367346938775508,0.02107487723364358
0.9183673469387754,0.18367346938775508,0.01697166938644953
0.9387755102040816,0.18367346938775508,0.012794291482987387
0.9591836734693877,0.18367346938775508,0.008560860121574164
0.9795918367346939,0.18367346938775508,0.004289854613422777
1.0,0.18367346938775508,0.0
0.0,0.2040816326530612,0.0
0.02040816326530612,0.2040816326530612,0.004832649713394748
0.04081632653061224,0.2040816326530612,0.009643942655969124
0.061224489795918366,0.2040816326530612,0.014412667247423773
0.08163265306122448,0.2040816326530612,0.01911789934816844
0.1020408163265306,0.2040816326530612,0.023739138737597247
0.12244897959183673,0.2040816326530612,0.028256437258539602
0.14285714285714285,0.2040816326530612,0.032650516363726595
0.16326530612244897,0.2040816326530612,0.03690287228110793
0.18367346938775508,0.2040816326530612,0.040995867426018476
0.2040816326530612,0.2040816326530612,0.04491280728274872
0.22448979591836732,0.2040816326530612,0.04863800240513702
0.24489795918367346,0.2040816326530612,0.052156815785956885
0.26530612244897955,0.2040816326530612,0.055455696197591976
0.2857142857142857,0.2040816326530612,0.05852219862151875
0.3061224489795918,0.2040816326530612,0.061344993101421774
0.32653061224489793,0.2040816326530612,0.0639138637275612
0.3469387755102041,0.2040816326530612,0.06621969951853039
0.36734693877551017,0.2040816326530612,0.06825447917629945
0.3877551020408163,0.2040816326530612,0.07001125160029326
0.4081632653061224,0.2040816326530612,0.07148411410071426
0.42857142857142855,0.2040816326530612,0.07266819004438894
0.44897959183673464,0.2040816326530612,0.07355960758972283
0.4693877551020408,0.2040816326530612,0.07415548088419577
0.4897959183673469,0.2040816326530612,0.07445389491951535
0.5102040816326531,0.2040816326530612,0.07445389491951537
0.5306122448979591,0.2040816326530612,0.07415548088419574
0.5510204081632653,0.2040816326530612,0.07355960758972284
0.5714285714285714,0.2040816326530612,0.07266819004438893
0.5918367346938775,0.2040816326530612,0.07148411410071426
0.6122448979591836,0.2040816326530612,0.07001125160029324
0.6326530612244897,0.2040816326530612,0.06825447917629945
0.6530612244897959,0.2040816326530612,0.06621969951853038
0.673469387755102,0.2040816326530612,0.0639138637275612
0.6938775510204082,0.2040816326530612,0.06134499310142176
0.7142857142857142,0.2040816326530612,0.058522198621518765
0.7346938775510203,0.2040816326530612,0.05545569619759196
0.7551020408163265,0.2040816326530612,0.05215681578595689
0.7755102040816326,0.2040816326530612,0.04863800240513702
0.7959183673469387,0.2040816326530612,0.044912807282748726
0.8163265306122448,0.2040816326530612,0.04099586742601846
0.836734693877551,0.2040816326530612,0.03690287228110794
0.8571428571428571,0.2040816326530612,0.03265051636372659
